index,ipca_43_84_comp_1,ipca_43_84_comp_2,ipca_43_84_comp_3,ipca_43_84_comp_4,ipca_43_84_comp_5,ipca_43_84_comp_6,ipca_43_84_comp_7,ipca_43_84_comp_8,ipca_43_84_comp_9,ipca_43_84_comp_10,ipca_43_84_comp_11,ipca_43_84_comp_12,ipca_43_84_comp_13,ipca_43_84_comp_14
29,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
30,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
33,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
35,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
37,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
45,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
46,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
57,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
59,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
70,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
71,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
73,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
74,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
77,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
78,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
80,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
81,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
82,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
83,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
84,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
86,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
87,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
88,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
89,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
90,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
91,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
92,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
93,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
96,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
97,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
98,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
99,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
100,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
101,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
102,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
103,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
105,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
107,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
112,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
115,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
116,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
123,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
124,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
127,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
129,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
140,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
141,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
143,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
144,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
147,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
148,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
150,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
151,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
152,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
153,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
154,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
156,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
157,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
158,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
159,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
160,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
161,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
162,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
163,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
165,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
166,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
167,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
168,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
169,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
170,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
171,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
172,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
173,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
175,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
177,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
182,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
184,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
185,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
186,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
190,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
193,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
194,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
197,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
199,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
203,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
204,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
210,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
211,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
213,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
214,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
216,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
217,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
218,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
220,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
221,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
222,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
223,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
224,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
226,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
227,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
228,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
229,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
230,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
231,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
232,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
233,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
235,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
236,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
237,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
238,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
239,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
240,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
241,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
242,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
243,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
245,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
246,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
247,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
252,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
254,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
255,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
