index,ipca_57_84_comp_1,ipca_57_84_comp_2,ipca_57_84_comp_3,ipca_57_84_comp_4,ipca_57_84_comp_5,ipca_57_84_comp_6,ipca_57_84_comp_7,ipca_57_84_comp_8,ipca_57_84_comp_9,ipca_57_84_comp_10,ipca_57_84_comp_11,ipca_57_84_comp_12,ipca_57_84_comp_13,ipca_57_84_comp_14
91,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
92,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
93,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
96,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
97,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
98,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
99,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
100,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
101,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
102,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
103,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
105,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
107,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
112,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
115,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
116,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
123,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
124,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
127,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
129,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
140,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
141,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
143,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
144,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
147,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
148,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
150,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
151,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
152,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
153,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
154,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
156,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
157,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
158,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
159,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
160,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
161,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
162,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
163,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
165,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
166,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
167,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
168,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
169,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
170,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
171,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
172,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
173,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
175,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
177,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
182,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
184,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
185,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
186,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
190,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
193,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
194,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
197,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
199,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
203,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
204,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
210,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
211,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
213,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
214,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
216,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
217,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
218,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
220,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
221,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
222,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
223,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
224,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
226,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
227,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
228,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
229,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
230,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
231,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
232,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
233,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
235,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
236,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
237,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
238,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
239,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
240,-9.5e-07,3.5e-06,-6.6e-07,-2.15e-06,1.67e-06,-2.8e-06,-1.4e-06,3.7e-06,1.8e-06,1.1e-06,-2.3e-06,2.15e-06,-2.5e-06,2.56e-06
