index,ipca_15_84_comp_1,ipca_15_84_comp_2,ipca_15_84_comp_3,ipca_15_84_comp_4,ipca_15_84_comp_5,ipca_15_84_comp_6,ipca_15_84_comp_7,ipca_15_84_comp_8,ipca_15_84_comp_9,ipca_15_84_comp_10,ipca_15_84_comp_11,ipca_15_84_comp_12,ipca_15_84_comp_13,ipca_15_84_comp_14
20,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
21,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
22,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
27,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
28,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
29,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
30,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
33,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
35,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
37,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
45,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
46,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
57,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
59,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
70,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
71,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
73,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
74,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
77,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
78,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
80,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
81,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
82,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
83,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
84,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
86,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
87,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
88,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
89,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
90,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
91,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
92,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
93,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
96,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
97,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
98,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
99,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
100,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
101,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
102,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
103,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
105,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
107,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
112,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
115,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
116,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
123,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
124,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
127,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
129,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
140,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
141,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
143,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
144,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
147,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
148,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
150,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
151,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
152,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
153,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
154,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
156,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
157,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
158,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
159,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
160,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
161,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
162,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
163,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
165,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
166,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
167,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
168,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
169,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
170,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
171,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
172,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
173,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
175,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
177,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
182,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
184,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
185,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
186,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
190,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
193,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
194,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
197,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
199,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
203,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
204,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
210,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
211,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
213,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
214,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
216,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
217,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
218,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
220,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
221,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
222,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
223,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
224,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
226,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
227,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
228,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
229,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
230,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
231,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
232,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
233,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
235,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
236,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
237,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
238,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
239,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
240,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
241,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
242,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
243,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
245,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
246,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
247,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
252,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
254,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
255,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
256,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
260,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
263,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
264,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
267,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
